code,freq_finngen,freq_tays,freq_total
ZXY85,41,NA,NA
0147,40,NA,NA
CHB15,40,NA,NA
IBZ05,40,NA,NA
JJB60,40,NA,NA
NB1ZT,40,NA,NA
NDB58,40,NA,NA
WW306,40,NA,NA
XG432,40,NA,NA
90492,39,NA,NA
ABC20,39,NA,NA
CH2X4,39,NA,NA
DDW99,39,NA,NA
FPD00,39,NA,NA
IDP03,39,NA,NA
JLB12,39,NA,NA
JN6AN,39,NA,NA
NAL22,39,NA,NA
NHJ40,39,NA,NA
TBA20,39,NA,NA
XQ809,39,NA,NA
YNA03,39,NA,NA
1DC02,38,NA,NA
DFF16,38,NA,NA
IBZ12,38,NA,NA
QB5S1,38,NA,NA
XG420,38,NA,NA
ZXY62,38,NA,NA
AB14W,37,NA,NA
CH2S4,37,NA,NA
CJE40,37,NA,NA
FQA00,37,NA,NA
IDY24,37,NA,NA
MAG96,37,NA,NA
NFE15,37,NA,NA
ZXE94,37,NA,NA
ABC07,36,NA,NA
FM1AT,36,NA,NA
JEA10,36,NA,NA
KFD47,36,NA,NA
LAA00,36,NA,NA
PEQ23,36,NA,NA
RF122,36,NA,NA
RJ422,36,NA,NA
XFE01,36,NA,NA
XG431,36,NA,NA
YJ1CD,36,NA,NA
ICA03,35,NA,NA
JDF21,35,NA,NA
NDL62,35,NA,NA
PHK76,35,NA,NA
YPA00,35,NA,NA
3002,34,NA,NA
GBA00,34,NA,NA
IAZ98,34,NA,NA
IBZ04,34,NA,NA
IEY17,34,NA,NA
LBF31,34,NA,NA
R3150,34,NA,NA
SAB03,34,NA,NA
WQ025,34,NA,NA
WW302,34,NA,NA
ZX2,34,NA,NA
ZZB20,34,NA,NA
EAB30,33,NA,NA
FCC50,33,NA,NA
NBL50,33,NA,NA
RF211,33,NA,NA
0144,32,NA,NA
3AX0X,32,NA,NA
AC1BT,32,NA,NA
DE2CF,32,NA,NA
EG1CM,32,NA,NA
FPB32,32,NA,NA
IAB12,32,NA,NA
IAB13,32,NA,NA
IEY04,32,NA,NA
NGL20,32,NA,NA
NHF10,32,NA,NA
QD2S1,32,NA,NA
TAD10,32,NA,NA
XQ900,32,NA,NA
FNC60,31,NA,NA
NAG67,31,NA,NA
5BX04,30,NA,NA
CJF20,30,NA,NA
FM1TR,30,NA,NA
IEY18,30,NA,NA
XFC00,30,NA,NA
A420_,29,NA,NA
EDC40,29,NA,NA
WX870,29,NA,NA
XKD11,29,NA,NA
XX3XW,29,NA,NA
ZXY15,29,NA,NA
8710,28,NA,NA
AAJ20,28,NA,NA
JLE03,28,NA,NA
NK6DT,28,NA,NA
SCB01,28,NA,NA
TNA11,28,NA,NA
YNA01,28,NA,NA
1AD02,27,NA,NA
CAC00,27,NA,NA
EP1DS,27,NA,NA
FPB10,27,NA,NA
IEP04,27,NA,NA
NG1CF,27,NA,NA
PAQ99,27,NA,NA
PHACO,27,NA,NA
R3140,27,NA,NA
TAD06,27,NA,NA
TKE05,27,NA,NA
TKF00,27,NA,NA
ULB02,27,NA,NA
ZXM40,27,NA,NA
1XA02,26,NA,NA
ACA19,26,NA,NA
FBE32,26,NA,NA
IBZ98,26,NA,NA
NE1CF,26,NA,NA
QA6S1,26,NA,NA
QBZ00,26,NA,NA
TEB30,26,NA,NA
WW502,26,NA,NA
XGX02,26,NA,NA
ZYD02,26,NA,NA
AE_,25,NA,NA
CBJ20,25,NA,NA
CEW99,25,NA,NA
IDY13,25,NA,NA
JN5JS,25,NA,NA
NBB15,25,NA,NA
PHM78,25,NA,NA
SAD01,25,NA,NA
0817,24,NA,NA
1653,24,NA,NA
CKC75,24,NA,NA
GB3AV,24,NA,NA
LBF61,24,NA,NA
NA3DF,24,NA,NA
NGL22,24,NA,NA
PAE06,24,NA,NA
PHL79,24,NA,NA
WQ033,24,NA,NA
XF406,24,NA,NA
XFX20,24,NA,NA
ZXE12,24,NA,NA
ZYD03,24,NA,NA
0191,23,NA,NA
0618,23,NA,NA
0631,23,NA,NA
5AB01,23,NA,NA
AAA35,23,NA,NA
ABW99,23,NA,NA
ECB17,23,NA,NA
FN1AE,23,NA,NA
IBZ07,23,NA,NA
NA3BF,23,NA,NA
NA6CF,23,NA,NA
NA8CB,23,NA,NA
NCC30,23,NA,NA
NHE80,23,NA,NA
RJ412,23,NA,NA
WQ001,23,NA,NA
X,23,NA,NA
XX3CW,23,NA,NA
1LA0P,22,NA,NA
AAE32,22,NA,NA
CBJ90,22,NA,NA
CGG30,22,NA,NA
CKD25,22,NA,NA
FDE32,22,NA,NA
FDF05,22,NA,NA
FPH20,22,NA,NA
MAF00,22,NA,NA
NDW99,22,NA,NA
NGC40,22,NA,NA
NHS10,22,NA,NA
PFU96,22,NA,NA
QBA,22,NA,NA
TND31,22,NA,NA
WW800,22,NA,NA
ZSC00,22,NA,NA
ZSL00,22,NA,NA
ZXY55,22,NA,NA
ZY,22,NA,NA
IDP99,21,NA,NA
JFA86,21,NA,NA
KDG10,21,NA,NA
NCL64,21,NA,NA
NEJ70,21,NA,NA
NH1DF,21,NA,NA
PHS78,21,NA,NA
RD130,21,NA,NA
RJ511,21,NA,NA
ZYC,21,NA,NA
\2,20,NA,NA
0620,20,NA,NA
9AB02,20,NA,NA
A211_,20,NA,NA
AEA27,20,NA,NA
CJD10,20,NA,NA
HA6HA,20,NA,NA
HAA01,20,NA,NA
IEY09,20,NA,NA
NDL22,20,NA,NA
NGJ45,20,NA,NA
NGJ64,20,NA,NA
NGL34,20,NA,NA
QX_2,20,NA,NA
0604,19,NA,NA
AAE99,19,NA,NA
CHD30,19,NA,NA
FXA20,19,NA,NA
JAF97,19,NA,NA
LB1GB,19,NA,NA
PXX,19,NA,NA
QAA,19,NA,NA
R12,19,NA,NA
SGC40,19,NA,NA
TKA02,19,NA,NA
XX2ET,19,NA,NA
5AH02,18,NA,NA
FKE05,18,NA,NA
FNC96,18,NA,NA
NA1CF,18,NA,NA
NAB92,18,NA,NA
NBF30,18,NA,NA
NBL02,18,NA,NA
NGL50,18,NA,NA
NK6LA,18,NA,NA
QCE25,18,NA,NA
QDA30,18,NA,NA
R2310,18,NA,NA
RK112,18,NA,NA
SAB01,18,NA,NA
TNG30,18,NA,NA
TNX02,18,NA,NA
TNY20,18,NA,NA
TQW00,18,NA,NA
WQ030,18,NA,NA
WX880,18,NA,NA
4AB0X,17,NA,NA
BA2MN,17,NA,NA
EHW99,17,NA,NA
FBB20,17,NA,NA
FJF20,17,NA,NA
GBA28,17,NA,NA
ICC02,17,NA,NA
JH1AE,17,NA,NA
JKD50,17,NA,NA
QB8S1,17,NA,NA
QD5S1,17,NA,NA
QDE25,17,NA,NA
RK110,17,NA,NA
RK320,17,NA,NA
SGA06,17,NA,NA
\10,16,NA,NA
0080,16,NA,NA
1XC0V,16,NA,NA
3001,16,NA,NA
A123_,16,NA,NA
ABC21,16,NA,NA
EFB04,16,NA,NA
GAF03,16,NA,NA
HAB10,16,NA,NA
IAB04,16,NA,NA
IEY07,16,NA,NA
JFL96,16,NA,NA
JKA97,16,NA,NA
LDA96,16,NA,NA
LEF41,16,NA,NA
MBC96,16,NA,NA
NB1CF,16,NA,NA
NBJ50,16,NA,NA
NDB20,16,NA,NA
NDK68,16,NA,NA
PC1AD,16,NA,NA
QAA30,16,NA,NA
QBA30,16,NA,NA
QCA,16,NA,NA
XX6XW,16,NA,NA
0083,15,NA,NA
0114,15,NA,NA
1240,15,NA,NA
2BD01,15,NA,NA
CEC90,15,NA,NA
DBD30,15,NA,NA
FJF10,15,NA,NA
LBC11,15,NA,NA
NA1BF,15,NA,NA
NCS10,15,NA,NA
NH1BF,15,NA,NA
PH_2,15,NA,NA
PHQ99,15,NA,NA
QC1S1,15,NA,NA
QX1CG,15,NA,NA
R3130,15,NA,NA
RJ630,15,NA,NA
SFB40,15,NA,NA
TKA05,15,NA,NA
XGW01,15,NA,NA
XQ828,15,NA,NA
ZX102,15,NA,NA
0615,14,NA,NA
2063,14,NA,NA
A120_,14,NA,NA
AAW01,14,NA,NA
FAE10,14,NA,NA
FFC32,14,NA,NA
FHB50,14,NA,NA
GAW97,14,NA,NA
IAA04,14,NA,NA
IBB04,14,NA,NA
IOL,14,NA,NA
KFD56,14,NA,NA
LAA97,14,NA,NA
MAB03,14,NA,NA
MWW96,14,NA,NA
NA3LT,14,NA,NA
NBC20,14,NA,NA
NCT60,14,NA,NA
NF2BT,14,NA,NA
NHE25,14,NA,NA
PD4DM,14,NA,NA
PDU81,14,NA,NA
0703,13,NA,NA
CCD99,13,NA,NA
CEC40,13,NA,NA
FDA00,13,NA,NA
IAB10,13,NA,NA
JAB20,13,NA,NA
KC1BE,13,NA,NA
MBA10,13,NA,NA
NBE99,13,NA,NA
NCT99,13,NA,NA
NDL42,13,NA,NA
NGE40,13,NA,NA
QA8S1,13,NA,NA
WW802,13,NA,NA
XX5WT,13,NA,NA
YN7VG,13,NA,NA
0102,12,NA,NA
0605,12,NA,NA
0607,12,NA,NA
0619,12,NA,NA
1001,12,NA,NA
1XX25,12,NA,NA
A210_,12,NA,NA
AAD30,12,NA,NA
CBE10,12,NA,NA
CBN10,12,NA,NA
CD1AE,12,NA,NA
CGF20,12,NA,NA
CJE25,12,NA,NA
DFD20,12,NA,NA
EEC42,12,NA,NA
FNA03,12,NA,NA
FNG00,12,NA,NA
FPE26,12,NA,NA
IAA02,12,NA,NA
IAB03,12,NA,NA
KFD43,12,NA,NA
KGH00,12,NA,NA
KGH40,12,NA,NA
LBC20,12,NA,NA
MBB10,12,NA,NA
NBF10,12,NA,NA
NDF15,12,NA,NA
NFU10,12,NA,NA
NFU99,12,NA,NA
NGU99,12,NA,NA
NHT00,12,NA,NA
PA2CM,12,NA,NA
PET23,12,NA,NA
SJD60,12,NA,NA
T,12,NA,NA
TCG30,12,NA,NA
TFN10,12,NA,NA
WW304,12,NA,NA
XA412,12,NA,NA
XDW00,12,NA,NA
XX4BW,12,NA,NA
XX8LW,12,NA,NA
XX9BG,12,NA,NA
0096,11,NA,NA
0614,11,NA,NA
4AC0L,11,NA,NA
A222_,11,NA,NA
A230_,11,NA,NA
AAK85,11,NA,NA
ABB50,11,NA,NA
ADA30,11,NA,NA
CEC80,11,NA,NA
CGG20,11,NA,NA
EAA99,11,NA,NA
EEC00,11,NA,NA
FDJ00,11,NA,NA
FDJ30,11,NA,NA
FNB01,11,NA,NA
GA3CT,11,NA,NA
IBC98,11,NA,NA
IFA37,11,NA,NA
JAB90,11,NA,NA
JC1AB,11,NA,NA
KDG01,11,NA,NA
KDG40,11,NA,NA
NAA19,11,NA,NA
NAJ30,11,NA,NA
NFB62,11,NA,NA
NGU30,11,NA,NA
QDE50,11,NA,NA
SGB00,11,NA,NA
TJG22,11,NA,NA
WX1,11,NA,NA
XQ812,11,NA,NA
XQ844,11,NA,NA
XX_20,11,NA,NA
Z5131,11,NA,NA
ZPB26,11,NA,NA
1BA01,10,NA,NA
5897,10,NA,NA
5900,10,NA,NA
912,10,NA,NA
AA5DP,10,NA,NA
AAA40,10,NA,NA
AAK30,10,NA,NA
ACC70,10,NA,NA
AX9VV,10,NA,NA
CG2Z4,10,NA,NA
DH_2,10,NA,NA
FM1ME,10,NA,NA
GAC30,10,NA,NA
GAC34,10,NA,NA
JN5KS,10,NA,NA
LBC97,10,NA,NA
NBK03,10,NA,NA
NCC20,10,NA,NA
NCE30,10,NA,NA
NEU10,10,NA,NA
NFE10,10,NA,NA
NFK70,10,NA,NA
NGK60,10,NA,NA
NHH40,10,NA,NA
NHU00,10,NA,NA
NK1DT,10,NA,NA
PAA39,10,NA,NA
PDH52,10,NA,NA
PDU84,10,NA,NA
PH1CD,10,NA,NA
PWH00,10,NA,NA
QXJ05,10,NA,NA
R1400,10,NA,NA
R5220,10,NA,NA
RJ420,10,NA,NA
T741V,10,NA,NA
WQ039,10,NA,NA
WX810,10,NA,NA
XJH20,10,NA,NA
XX2NW,10,NA,NA
0002,9,NA,NA
0100,9,NA,NA
0113,9,NA,NA
0120,9,NA,NA
0611,9,NA,NA
0616,9,NA,NA
1201,9,NA,NA
90496,9,NA,NA
AAJ15,9,NA,NA
AC1DT,9,NA,NA
ACC21,9,NA,NA
CJA10,9,NA,NA
CWF00,9,NA,NA
DFF25,9,NA,NA
DLW00,9,NA,NA
EB1KA,9,NA,NA
EDC05,9,NA,NA
EHC40,9,NA,NA
FAE00,9,NA,NA
FBE35,9,NA,NA
FBJ10,9,NA,NA
FDB20,9,NA,NA
FDJ42,9,NA,NA
ICA01,9,NA,NA
JDF20,9,NA,NA
JHD60,9,NA,NA
JJB53,9,NA,NA
JJC10,9,NA,NA
JR1AS,9,NA,NA
LEF30,9,NA,NA
MCA30,9,NA,NA
MCW00,9,NA,NA
NA6BF,9,NA,NA
NBF99,9,NA,NA
NCU00,9,NA,NA
NDG61,9,NA,NA
NDU00,9,NA,NA
NDU02,9,NA,NA
NG1BF,9,NA,NA
NGD50,9,NA,NA
PA5HT,9,NA,NA
PAF12,9,NA,NA
PHG79,9,NA,NA
QB1S1,9,NA,NA
QXA,9,NA,NA
SDD03,9,NA,NA
TÃ€NÃ,9,NA,NA
TNB33,9,NA,NA
WA039,9,NA,NA
XA100,9,NA,NA
XQ890,9,NA,NA
YKA01,9,NA,NA
YN1CD,9,NA,NA
0603,8,NA,NA
0623,8,NA,NA
A220_,8,NA,NA
A221_,8,NA,NA
BBA10,8,NA,NA
CAE00,8,NA,NA
CHB30,8,NA,NA
DDD30,8,NA,NA
FKC40,8,NA,NA
FMC96,8,NA,NA
JGA32,8,NA,NA
JLD10,8,NA,NA
KAS96,8,NA,NA
KBJ20,8,NA,NA
KE1AK,8,NA,NA
LAA03,8,NA,NA
LCH10,8,NA,NA
NBK30,8,NA,NA
NDP18,8,NA,NA
NE1DF,8,NA,NA
NJ3CF,8,NA,NA
PDG30,8,NA,NA
PFS26,8,NA,NA
QAE,8,NA,NA
QC2S1,8,NA,NA
QDA,8,NA,NA
QXA30,8,NA,NA
QXD00,8,NA,NA
RD150,8,NA,NA
RJ521,8,NA,NA
TK822,8,NA,NA
WX750,8,NA,NA
XF650,8,NA,NA
XQ843,8,NA,NA
XX9CN,8,NA,NA
ZPB30,8,NA,NA
\8,7,NA,NA
0092,7,NA,NA
5904,7,NA,NA
9124,7,NA,NA
913,7,NA,NA
AAJ10,7,NA,NA
ACA99,7,NA,NA
B03AX,7,NA,NA
CBB23,7,NA,NA
DQB60,7,NA,NA
FBE10,7,NA,NA
FMB96,7,NA,NA
IBZ99,7,NA,NA
JCB01,7,NA,NA
JFH40,7,NA,NA
KAS61,7,NA,NA
LBA01,7,NA,NA
LBC07,7,NA,NA
LBW98,7,NA,NA
LCB00,7,NA,NA
MA2AA,7,NA,NA
NAU10,7,NA,NA
NCE10,7,NA,NA
NDC20,7,NA,NA
NFT50,7,NA,NA
NHT62,7,NA,NA
PCQ04,7,NA,NA
QAF00,7,NA,NA
QC7S1,7,NA,NA
QD3S1,7,NA,NA
QX1BG,7,NA,NA
TCB40,7,NA,NA
TNG05,7,NA,NA
XG442,7,NA,NA
\11,6,NA,NA
3AA02,6,NA,NA
62,6,NA,NA
AAH99,6,NA,NA
BA1MN,6,NA,NA
CBB12,6,NA,NA
CGD00,6,NA,NA
CH2F4,6,NA,NA
EDC35,6,NA,NA
EL3AN,6,NA,NA
FAE30,6,NA,NA
FEMTO,6,NA,NA
FFM30,6,NA,NA
FGD96,6,NA,NA
FHE30,6,NA,NA
FJD20,6,NA,NA
FKC30,6,NA,NA
FM1JS,6,NA,NA
FMC20,6,NA,NA
FMD30,6,NA,NA
FNB96,6,NA,NA
FPF96,6,NA,NA
GDA12,6,NA,NA
GDD96,6,NA,NA
HA1WT,6,NA,NA
IBC97,6,NA,NA
IDV99,6,NA,NA
IFA07,6,NA,NA
IFA09,6,NA,NA
JA1CB,6,NA,NA
JAC96,6,NA,NA
JFA84,6,NA,NA
JFG70,6,NA,NA
JFW98,6,NA,NA
JGC40,6,NA,NA
JKA96,6,NA,NA
JN5SN,6,NA,NA
KBB01,6,NA,NA
KCD97,6,NA,NA
KED96,6,NA,NA
KFB01,6,NA,NA
LCG30,6,NA,NA
MAA98,6,NA,NA
MCA33,6,NA,NA
NAH20,6,NA,NA
NB1BF,6,NA,NA
NDF69,6,NA,NA
NDT38,6,NA,NA
NF1BT,6,NA,NA
NFG30,6,NA,NA
NFT00,6,NA,NA
NGH30,6,NA,NA
NHT60,6,NA,NA
OAA12,6,NA,NA
PEG24,6,NA,NA
PHG99,6,NA,NA
PXA20,6,NA,NA
QA5S1,6,NA,NA
QC4S1,6,NA,NA
RK220,6,NA,NA
TCH10,6,NA,NA
TFP49,6,NA,NA
XFN04,6,NA,NA
YAG,6,NA,NA
ZXG50,6,NA,NA
S2600,NA,181056,NA
H0434,NA,55791,NA
H0519,NA,52053,NA
H0275,NA,21465,NA
H0142,NA,20850,NA
H0113,NA,20668,NA
H0188,NA,19077,NA
H0130,NA,16341,NA
H0476,NA,16253,NA
H0049,NA,15839,NA
H0157,NA,14511,NA
H0030,NA,11747,NA
H0316,NA,10308,NA
F763,NA,10274,NA
H0054,NA,10246,NA
H0414,NA,10192,NA
H0112,NA,9657,NA
H0473,NA,9615,NA
H0702,NA,8427,NA
H0003,NA,8298,NA
H0266,NA,8170,NA
6007,NA,8091,NA
H0468,NA,7749,NA
WX402,NA,6469,NA
RS220,NA,6193,NA
H0900,NA,5849,NA
XX9DW,NA,5626,NA
F000,NA,5196,NA
RS121,NA,5126,NA
F309,NA,5077,NA
H0139,NA,4949,NA
H0569,NA,4849,NA
H0110,NA,4720,NA
F310,NA,4486,NA
H0943,NA,4291,NA
H0577,NA,4223,NA
F220,NA,4012,NA
RS120,NA,3997,NA
H0451,NA,3934,NA
H0901,NA,3849,NA
H0631,NA,3803,NA
H0941,NA,3645,NA
H0320,NA,3609,NA
K123,NA,3521,NA
K250,NA,3496,NA
XX9EW,NA,3357,NA
F100,NA,3303,NA
H0077,NA,3220,NA
K2,NA,3217,NA
K220,NA,3181,NA
H0146,NA,3108,NA
H0144,NA,3034,NA
H0951,NA,2946,NA
H0069,NA,2905,NA
H0499,NA,2887,NA
H0059,NA,2803,NA
RP125,NA,2775,NA
H0114,NA,2763,NA
H0904,NA,2604,NA
S2900,NA,2588,NA
H0102,NA,2550,NA
K412,NA,2529,NA
H0009,NA,2407,NA
H1201,NA,2398,NA
H0567,NA,2383,NA
F933,NA,2374,NA
K320,NA,2343,NA
WX4,NA,2330,NA
H0293,NA,2190,NA
H0284,NA,2187,NA
H0060,NA,2137,NA
H0121,NA,2130,NA
H0141,NA,2126,NA
K230,NA,2064,NA
H0002,NA,2063,NA
H0129,NA,2014,NA
H0454,NA,1985,NA
H0565,NA,1976,NA
1279,NA,1963,NA
WX723,NA,1918,NA
H0479,NA,1916,NA
F340,NA,1893,NA
H0220,NA,1877,NA
H0356,NA,1832,NA
2682,NA,1780,NA
H0014,NA,1693,NA
H0150,NA,1680,NA
K110,NA,1645,NA
H0303,NA,1637,NA
H0117,NA,1621,NA
H0491,NA,1619,NA
H0572,NA,1594,NA
F300,NA,1592,NA
H0561,NA,1582,NA
2068,NA,1538,NA
H0265,NA,1520,NA
H0004,NA,1517,NA
H0945,NA,1514,NA
WX780,NA,1500,NA
F904,NA,1449,NA
H0120,NA,1448,NA
H0115,NA,1445,NA
H0445,NA,1430,NA
F921,NA,1405,NA
RS130,NA,1399,NA
H0633,NA,1398,NA
F961,NA,1395,NA
K224,NA,1374,NA
F236,NA,1373,NA
A121,NA,1367,NA
RP123,NA,1336,NA
H0944,NA,1296,NA
S2700,NA,1285,NA
H0261,NA,1221,NA
H0001,NA,1203,NA
XX9GW,NA,1161,NA
N1302,NA,1147,NA
H0721,NA,1143,NA
RS211,NA,1142,NA
H0634,NA,1135,NA
K1,NA,1117,NA
RP215,NA,1116,NA
RS390,NA,1097,NA
H0722,NA,1095,NA
F972,NA,1083,NA
H0650,NA,1070,NA
H5009,NA,1034,NA
H0043,NA,1032,NA
H0625,NA,1030,NA
H0260,NA,1011,NA
RP231,NA,984,NA
RP122,NA,941,NA
H0263,NA,931,NA
H0313,NA,927,NA
6280P,NA,919,NA
H0152,NA,913,NA
H0730,NA,897,NA
H0204,NA,878,NA
A220,NA,868,NA
K121,NA,860,NA
H0432,NA,859,NA
H0194,NA,857,NA
A210,NA,837,NA
F206,NA,831,NA
A320,NA,823,NA
1784,NA,823,NA
H0256,NA,822,NA
H0160,NA,814,NA
XX9HW,NA,811,NA
H0262,NA,805,NA
H0608,NA,800,NA
RS110,NA,799,NA
H0006,NA,785,NA
F320,NA,779,NA
2857,NA,768,NA
K260,NA,763,NA
A120,NA,758,NA
N3394,NA,756,NA
F422,NA,740,NA
H1104,NA,729,NA
H2101,NA,726,NA
6052,NA,715,NA
H0044,NA,707,NA
K322,NA,706,NA
H0343,NA,694,NA
K420,NA,667,NA
RP212,NA,664,NA
S3001,NA,664,NA
H1203,NA,662,NA
RP214,NA,662,NA
H0435,NA,660,NA
RP130,NA,655,NA
H0103,NA,650,NA
H0161,NA,642,NA
H0285,NA,640,NA
RP230,NA,631,NA
F307,NA,631,NA
A110,NA,610,NA
H0151,NA,604,NA
H0187,NA,604,NA
F882,NA,599,NA
RP110,NA,596,NA
H0133,NA,593,NA
H0158,NA,584,NA
H0005,NA,580,NA
F240,NA,580,NA
F132,NA,576,NA
NULL,NA,574,NA
F845,NA,574,NA
H0636,NA,562,NA
4921,NA,557,NA
H0225,NA,554,NA
F242,NA,544,NA
OAB73,NA,538,NA
RP124,NA,535,NA
A230,NA,519,NA
RP232,NA,517,NA
H0084,NA,516,NA
K290,NA,506,NA
S3000,NA,505,NA
H0031,NA,500,NA
H0520,NA,496,NA
F726,NA,495,NA
H0934,NA,492,NA
F887,NA,489,NA
H0149,NA,484,NA
F742,NA,483,NA
H0255,NA,481,NA
2065,NA,477,NA
A211,NA,476,NA
F292,NA,475,NA
K112,NA,468,NA
H0205,NA,467,NA
K210,NA,456,NA
3388,NA,450,NA
H0257,NA,446,NA
RP310,NA,445,NA
F308,NA,444,NA
H0421,NA,441,NA
H0604,NA,441,NA
K530,NA,440,NA
H0122,NA,439,NA
F841,NA,424,NA
F139,NA,423,NA
H2026,NA,423,NA
AA002,NA,423,NA
RP140,NA,421,NA
B706,NA,419,NA
K321,NA,415,NA
H0618,NA,407,NA
H0962,NA,407,NA
H0961,NA,405,NA
H0461,NA,401,NA
H0466,NA,398,NA
H0640,NA,392,NA
H0477,NA,391,NA
H0966,NA,391,NA
6290,NA,391,NA
4475,NA,384,NA
A221,NA,382,NA
F622,NA,374,NA
RS223,NA,373,NA
F980,NA,372,NA
H0931,NA,369,NA
H0207,NA,364,NA
K312,NA,364,NA
H0973,NA,363,NA
2028,NA,361,NA
H0557,NA,359,NA
6014,NA,359,NA
N1287,NA,358,NA
RP190,NA,355,NA
K313,NA,351,NA
H0727,NA,350,NA
H0495,NA,346,NA
RS320,NA,346,NA
F959,NA,343,NA
AA003,NA,341,NA
H0155,NA,340,NA
H0321,NA,331,NA
A130,NA,329,NA
K113,NA,327,NA
H0510,NA,326,NA
H0056,NA,325,NA
H0083,NA,324,NA
H0378,NA,323,NA
RP220,NA,323,NA
K240,NA,310,NA
A450,NA,309,NA
RP233,NA,309,NA
OAB74,NA,307,NA
F741,NA,303,NA
RS210,NA,302,NA
H0186,NA,301,NA
A452,NA,296,NA
H0444,NA,296,NA
H0729,NA,296,NA
N4921,NA,296,NA
H0197,NA,291,NA
JF4LD,NA,291,NA
H0067,NA,289,NA
F330,NA,288,NA
H1107,NA,286,NA
RS123,NA,286,NA
RP213,NA,284,NA
A231,NA,283,NA
K222,NA,283,NA
F730,NA,282,NA
K422,NA,277,NA
A123,NA,276,NA
H0264,NA,273,NA
H0947,NA,273,NA
H0007,NA,268,NA
H0726,NA,267,NA
H0319,NA,264,NA
6046,NA,264,NA
H0355,NA,261,NA
S2800,NA,260,NA
N3388,NA,260,NA
H0012,NA,259,NA
F208,NA,258,NA
H0274,NA,257,NA
H0376,NA,257,NA
3914,NA,255,NA
H0127,NA,254,NA
QX2XA,NA,246,NA
RP320,NA,245,NA
K323,NA,241,NA
10020,NA,240,NA
F690,NA,239,NA
A550,NA,238,NA
K310,NA,237,NA
H0481,NA,236,NA
H0731,NA,236,NA
H0269,NA,235,NA
H0236,NA,234,NA
H0206,NA,233,NA
3600,NA,231,NA
RS150,NA,230,NA
K410,NA,229,NA
AA029,NA,229,NA
H0020,NA,226,NA
6017,NA,225,NA
H0474,NA,224,NA
N4901,NA,224,NA
H0132,NA,223,NA
H0524,NA,221,NA
H0723,NA,220,NA
H0273,NA,219,NA
RP1,NA,219,NA
H0226,NA,209,NA
H0353,NA,209,NA
K3,NA,206,NA
4926,NA,206,NA
F434,NA,206,NA
F785,NA,204,NA
H0234,NA,203,NA
H0933,NA,203,NA
K411,NA,201,NA
H0196,NA,199,NA
H0377,NA,199,NA
K421,NA,199,NA
2680,NA,199,NA
H0334,NA,196,NA
H0372,NA,194,NA
K311,NA,194,NA
H0946,NA,191,NA
H0521,NA,190,NA
H0637,NA,186,NA
F400,NA,185,NA
A510,NA,180,NA
F319,NA,180,NA
A240,NA,179,NA
H1101,NA,177,NA
NF3DA,NA,177,NA
H0268,NA,175,NA
RP126,NA,174,NA
F254,NA,173,NA
H0111,NA,172,NA
F238,NA,171,NA
H0045,NA,169,NA
4971,NA,165,NA
H0564,NA,163,NA
K111,NA,163,NA
HA1EA,NA,163,NA
K221,NA,161,NA
N1784,NA,161,NA
F304,NA,160,NA
F936,NA,160,NA
H0335,NA,159,NA
H2105,NA,158,NA
F266,NA,157,NA
H0200,NA,155,NA
RS140,NA,155,NA
RS216,NA,154,NA
N4133,NA,154,NA
LAG10,NA,153,NA
4907,NA,153,NA
H0169,NA,152,NA
H0483,NA,152,NA
10010,NA,152,NA
RP121,NA,150,NA
RP330,NA,149,NA
A222,NA,148,NA
H0330,NA,148,NA
F883,NA,148,NA
H0123,NA,146,NA
H1202,NA,145,NA
K223,NA,145,NA
H5010,NA,144,NA
3542,NA,143,NA
A232,NA,142,NA
H0374,NA,142,NA
AA001,NA,141,NA
H0184,NA,140,NA
H0272,NA,140,NA
H0208,NA,139,NA
H0611,NA,139,NA
H2100,NA,139,NA
F782,NA,138,NA
H0267,NA,136,NA
EB1TA,NA,136,NA
F700,NA,135,NA
H0034,NA,134,NA
H0638,NA,133,NA
F267,NA,133,NA
F729,NA,133,NA
H0517,NA,132,NA
H0720,NA,132,NA
AAF35,NA,130,NA
H0375,NA,128,NA
H0354,NA,127,NA
H0605,NA,126,NA
RS141,NA,126,NA
XA421,NA,126,NA
F951,NA,126,NA
1690,NA,124,NA
OAB72,NA,123,NA
LC099,NA,123,NA
2064,NA,123,NA
A430,NA,121,NA
H0035,NA,121,NA
K430,NA,121,NA
6281P,NA,121,NA
N3393,NA,121,NA
H0135,NA,120,NA
K520,NA,120,NA
H0085,NA,119,NA
PG1BD,NA,119,NA
6006,NA,119,NA
1195,NA,118,NA
JD049,NA,117,NA
H5007,NA,115,NA
XX6LT,NA,115,NA
F788,NA,114,NA
F954,NA,113,NA
N4924,NA,113,NA
RS225,NA,112,NA
4968,NA,112,NA
N1304,NA,112,NA
AA43A,NA,111,NA
6292,NA,110,NA
NK4CM,NA,108,NA
K120,NA,107,NA
A410,NA,106,NA
H0156,NA,105,NA
H0981,NA,105,NA
H1302,NA,105,NA
K324,NA,104,NA
H1105,NA,103,NA
4924,NA,102,NA
F325,NA,101,NA
K4,NA,99,NA
F786,NA,99,NA
F210,NA,98,NA
H0308,NA,97,NA
RS312,NA,97,NA
H0629,NA,96,NA
TAD04,NA,96,NA
F935,NA,96,NA
RS228,NA,94,NA
1302P,NA,94,NA
