concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type,tmp_domain_id_2
5719,4304006,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5722,4003219,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
5727,4032929,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5739,4085429,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5740,4085429,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5741,4341385,Maps to,2000-01-01,2030-12-31,NA,USAGI,Procedure
5747,4221381,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5749,4021585,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5753,4177012,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5754,4165216,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5754,4165216,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5755,4257824,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5756,4072495,Maps to,2006-01-01,2030-12-31,NA,USAGI,Procedure
5757,4323816,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
5766,4028897,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5769,4147545,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5780,4057343,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5782,42872586,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
5782,4073132,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5782,4271315,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5782,4270361,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5783,4073132,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5801,4203621,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5802,4219346,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5804,4217818,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5811,4206331,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5818,46273669,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
5819,4118717,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5820,4118717,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5828,4298398,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5829,4298398,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5832,4102235,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5833,4099671,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5836,4147379,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5841,4082870,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5841,4152084,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5849,4192638,Maps to,2016-01-01,2030-12-31,NA,USAGI,Procedure
5849,46271409,Maps to,2016-01-01,2030-12-31,NA,USAGI,Procedure
5849,36717310,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
5858,4217041,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5859,4209890,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5860,4278515,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5861,4278515,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5863,4276520,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5864,44809585,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
5865,4338373,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5870,4194172,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
5871,4234536,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5872,4209601,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5882,4148061,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5897,2006774,Maps to,1997-01-01,2010-12-31,NA,USAGI,Procedure
5897,2003988,Maps to,1997-01-01,2010-12-31,NA,USAGI,Procedure
5905,40485414,Maps to,2010-01-31,2030-12-31,NA,USAGI,Procedure
5915,4343108,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5920,36684416,Maps to,2019-01-31,2030-12-31,NA,USAGI,Procedure
5922,4328722,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5925,4017549,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5926,4226178,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5930,4042506,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5932,4143522,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5933,4281400,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5938,4289250,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5943,4171196,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5944,4140091,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5948,4117037,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5948,4073151,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5952,4265676,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5960,4310552,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5962,4072179,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5965,4276189,Maps to,2005-01-01,2030-12-31,NA,USAGI,Procedure
5966,40479570,Maps to,2009-07-31,2030-12-31,NA,USAGI,Procedure
5991,4312862,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5994,4295707,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6001,4184625,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6002,4266515,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6005,4072058,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6006,4072058,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6007,4216997,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6008,4217608,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6009,4074138,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6013,4217604,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6021,4073996,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6021,4218438,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6039,4072061,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6041,4343128,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6042,4240702,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6060,4135471,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6061,4171400,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
6062,4125530,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6063,4258698,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
6063,4171400,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
6065,4125530,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
6065,4300866,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
6065,40482397,Maps to,2010-01-31,2030-12-31,NA,USAGI,Procedure
6122,4092279,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6122,4111523,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6125,44813799,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
6126,4149163,Maps to,1970-01-01,2030-12-31,NA,USAGI,Observation
6130,4086677,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6130,4190337,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6137,4046870,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6138,4073406,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6146,4243919,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6148,4174964,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6149,46273536,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
6155,42872569,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
6164,4106090,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6165,4106090,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6168,4140228,Maps to,1970-01-01,2030-12-31,NA,USAGI,Observation
6170,4297990,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6173,2004244,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6174,2004245,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6175,4107080,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6176,43531512,Maps to,2013-07-31,2030-12-31,NA,USAGI,Procedure
6184,4263530,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6186,4265608,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6204,4285868,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6210,4001543,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6214,4217612,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6215,4217612,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6225,4153287,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6232,4267567,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6233,4267567,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6236,4001541,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6237,4201639,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6242,4074890,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6242,4032749,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6246,4279916,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6247,4074443,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6248,4330560,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6249,4233291,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
6250,4263669,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6266,40490413,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6275,4195895,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6276,4142419,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6276,4151128,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6277,4169111,Maps to,2002-01-01,2030-12-31,NA,USAGI,Procedure
6277,4195895,Maps to,2002-01-01,2030-12-31,NA,USAGI,Procedure
6278,4059199,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6283,4299733,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6284,4074865,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6285,4074865,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6294,4173615,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6296,4169931,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6297,42872568,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
6298,42872568,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
6300,4140707,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6311,4196148,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
6316,4127886,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6317,4130185,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6318,4127887,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6319,4138738,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6320,4294805,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6321,4021530,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6323,4262130,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6326,4178736,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6327,40487848,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6328,40487848,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6340,4170872,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6342,4263634,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6351,4297250,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6352,4074297,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
6353,4309425,Maps to,1997-01-01,2012-12-31,NA,USAGI,Procedure
6353,42873021,Maps to,2012-07-31,2012-12-31,NA,USAGI,Procedure
6355,4115153,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
6356,4214018,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6376,4052532,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6377,4127240,Maps to,1970-01-01,2008-12-31,NA,USAGI,Procedure
6379,4275113,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6380,4238715,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
6386,4337799,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6387,4200235,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6388,4175471,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6388,4006849,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6391,4264661,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6394,4003896,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6396,4127884,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6396,4254105,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6396,4181912,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6399,4003896,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6409,4309429,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6410,4072697,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6411,4189586,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6413,4195717,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6414,4166765,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6416,4006849,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6417,4221619,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6421,4102528,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6422,4102528,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6423,4216191,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6425,4280658,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6428,4146391,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6432,4140247,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6436,4235014,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6438,4134717,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6438,4287790,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6445,4138738,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6445,4127086,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6447,4217814,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6448,4142398,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6450,4219236,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6464,4215631,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6464,4200280,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6465,44793142,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
6482,4273759,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6491,4172084,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6491,4225884,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6492,4127079,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6492,4268043,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6498,4278755,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6501,4204786,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6507,4074000,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6513,4194230,Maps to,1997-01-01,2030-12-31,NA,USAGI,Observation
6514,4327048,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
6516,4032737,Maps to,1998-01-01,2030-12-31,NA,USAGI,Procedure
6520,4246185,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6523,4203609,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6523,4270077,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6525,4189847,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6525,4098910,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6526,4070938,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6547,4190337,Maps to,2000-01-01,2030-12-31,NA,USAGI,Procedure
6548,4190337,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6553,4134148,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6554,4235391,Maps to,1970-01-01,2030-12-31,NA,USAGI,Observation
6559,44790261,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
6561,44790279,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
6567,4311293,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6567,4082534,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6568,4082534,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6569,4237339,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
6570,4152021,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6577,4146045,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6587,4328553,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
6589,4012096,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6606,4032756,Maps to,1970-01-01,2019-02-28,NA,USAGI,Procedure
6611,4300392,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6614,42535816,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
6618,4075187,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6620,4075187,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6623,4034145,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6624,4075168,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6625,4204679,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6631,4288630,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6648,4036803,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
6648,4112265,Maps to,1997-01-01,2030-12-31,NA,USAGI,Observation
6652,4311671,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6661,4086505,Maps to,1970-01-01,2012-12-31,NA,USAGI,Procedure
6661,4214018,Maps to,1970-01-01,2012-12-31,NA,USAGI,Procedure
6662,4086505,Maps to,1970-01-01,2010-12-31,NA,USAGI,Procedure
6662,4214018,Maps to,1970-01-01,2010-12-31,NA,USAGI,Procedure
6667,4069969,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6669,4154112,Maps to,1970-01-01,2030-12-31,NA,USAGI,Condition
6676,4163766,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6679,4012329,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6680,4128039,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6689,4015701,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6691,37312440,Maps to,2020-03-09,2030-12-31,NA,USAGI,Procedure
6692,4228344,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6694,4165077,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6709,4302541,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6712,4281665,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6712,37016836,Maps to,2016-01-31,2030-12-31,NA,USAGI,Procedure
6713,4086261,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6718,4281665,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6718,37016836,Maps to,2016-01-31,2030-12-31,NA,USAGI,Procedure
6718,2006661,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6721,4082840,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6726,4245419,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6726,4082840,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6726,36713280,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
6732,4281665,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6736,4196341,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6742,4082988,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6746,4082988,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6746,4238572,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6746,36713205,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
6753,4118954,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6754,46272794,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
6761,4082841,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6766,4185945,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6766,36713196,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
6771,2006673,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6771,4118954,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6776,4306800,Maps to,1999-01-01,2010-12-31,NA,USAGI,Procedure
6780,37207417,Maps to,2019-07-31,2030-12-31,NA,USAGI,Procedure
6781,4302950,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
6784,4170921,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6799,4082839,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6799,40493263,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6804,4329770,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
6804,4082839,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6804,40493263,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6804,40487864,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6807,4329770,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
6807,4082839,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6807,40493263,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6807,40487864,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
6809,4085418,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6831,4217181,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6842,40488927,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
6842,2005911,Maps to,2003-10-01,2030-12-31,NA,USAGI,Procedure
6867,4119995,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6868,4268439,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
6944,4106220,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6944,37204683,Maps to,2019-07-31,2030-12-31,NA,USAGI,Procedure
6945,4124247,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6946,4124569,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6947,4106220,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6950,4082711,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6950,46271388,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
6956,4201068,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
6956,4082711,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6956,46271388,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
6956,46273122,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
6956,4082711,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6967,4058899,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6974,4047491,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
6982,4343590,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6982,4085220,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6997,4003061,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
6999,4106937,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7007,4085220,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7007,4083672,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7012,4040097,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7014,4300754,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7015,4078258,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7033,4063802,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7033,4106463,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7054,4209151,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7054,4267004,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7058,40486101,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
7058,4253041,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7058,4302749,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7112,4308656,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7116,4202275,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
7134,4298569,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7162,4253530,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7171,44805953,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
7173,44805953,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
7194,4083675,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7208,4106463,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7208,4343793,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7208,4307663,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7209,42709769,Maps to,2012-01-31,2030-12-31,NA,USAGI,Procedure
7237,4281404,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7238,4281404,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7242,4228939,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
7285,4243062,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7292,4243062,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7292,37016878,Maps to,2016-01-31,2030-12-31,NA,USAGI,Procedure
7302,45765701,Maps to,2015-01-31,2030-12-31,NA,USAGI,Procedure
7302,45765685,Maps to,2015-01-31,2030-12-31,NA,USAGI,Procedure
7314,4176880,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7314,4305364,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
7317,4176880,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
7317,4303198,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
