CodeId;Abbreviation;ShortName;LongName;ParentId;HierarchyLevel;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;CreatedDate;A:Alakomponentti (icpc);ALONG:Anm.;ALONG:Ensisijainen ICD-10;ALONG:Exkluderar;A:Harkitse (icpc);ALONG:Huom.;ALONG:ICD-10;ALONG:Inkluderar;A:Komponent (icpc);A:Komponentti (icpc);ALONG:Kriteerit (icpc);ALONG:Kriterier (icpc);A:Lehtisolmu;A:Långt_namn;ALONG:Mukaan lukien;ALONG:Pois lukien;A:Subkomponent (icpc);A:Sukupuoli;A:Överväg (icpc);ALONG:Consider_EN;ALONG:Criteria_EN;ALONG:Exclusion_EN;ALONG:Inclusion_EN;A:Long_name;A:Päivystysapu116117
A47;Yleiset ja epämääräiset, Esh konsultaatio;Yleiset ja epämääräiset, Esh konsultaatio;Yleiset ja epämääräiset, Erikoislääkärin konsultaatio;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1424;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Generella och ospecifika, Specialistkonsultation;;;;;;;;;;;
A48;Yleiset ja epämääräiset, Pot. tarpeiden selvitt.;Yleiset ja epämääräiset, Pot. tarpeiden selvitt.;Yleiset ja epämääräiset, Potilaan tarpeiden/tulosyyn selvittäminen;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1425;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Generella och ospecifika, Utredning av patientens kontaktorsak / -behov;;;;;;;;;;;
A49;Yleiset ja epämääräiset, Muu ennaltaehk. tmp;Yleiset ja epämääräiset, Muu ennaltaehk. tmp;Yleiset ja epämääräiset, Muu ennaltaehkäisevä toimenpide;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1426;04.02.2008;;;;;;;;;2 Diagnostiska och preventiva åtgärder;2 Diagnostiset ja ennaltaehkäisevät toimenpiteet;;;T;Generella och ospecifika, Annan förebyggande åtgärd;;;;;;;;;;;
A50;Yleiset ja epämääräiset, Lääkitys;Yleiset ja epämääräiset, Lääkitys;Yleiset ja epämääräiset, Lääkitys/lääkemääräys/uusinta/injektio;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1427;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Medicinering / ordination / förnyelse / injektion;;;;;;;;;;;
A51;Yleiset ja epämääräiset, Aukaisu/kanylointi/huuht.;Yleiset ja epämääräiset, Aukaisu/kanylointi/huuht.;Yleiset ja epämääräiset, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1428;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Incision / dränage / sköljning / aspiration;;;;;;;;;;;
A52;Yleiset ja epämääräiset, Kudoksen poisto/poltto;Yleiset ja epämääräiset, Kudoksen poisto/poltto;Yleiset ja epämääräiset, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1429;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Excision / avlägsnande av vävnad / biopsi / destruktion / revision / kauterisation;;;;;;;;;;;
A53;Yleiset ja epämääräiset, Katetrointi/intub.;Yleiset ja epämääräiset, Katetrointi/intub.;Yleiset ja epämääräiset, Katetrointi/intubointi/laajentaminen;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1430;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Instrumentering / katetrisering / intubering / dilatering;;;;;;;;;;;
A54;Yleiset ja epämääräiset, Ompelu/korjaus/kipsaus;Yleiset ja epämääräiset, Ompelu/korjaus/kipsaus;Yleiset ja epämääräiset, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto);A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1431;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Reparation / fixation - suturering / gipsning / protetik (applikation / borttagning);;;;;;;;;;;
A55;Yleiset ja epämääräiset, Paikall. lääkeaineinjekt.;Yleiset ja epämääräiset, Paikall. lääkeaineinjekt.;Yleiset ja epämääräiset, Paikallinen lääkeaineinjektio;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1432;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Lokal injektion / infiltration;;;;;;;;;;;
A56;Yleiset ja epämääräiset, Sidos/kompr./tampon.;Yleiset ja epämääräiset, Sidos/kompr./tampon.;Yleiset ja epämääräiset, Sidos/kompressi/tamponointi;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1433;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Förbindning / tryckförband / tamponad;;;;;;;;;;;
A57;Yleiset ja epämääräiset, Fys.hoito/kuntoutus;Yleiset ja epämääräiset, Fys.hoito/kuntoutus;Yleiset ja epämääräiset, Fysikaalinen hoito / kuntoutus;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1434;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Fysioterapi / rehabilitation;;;;;;;;;;;
A58;Yleiset ja epämääräiset, Terapeuttinen neuvonta;Yleiset ja epämääräiset, Terapeuttinen neuvonta;Yleiset ja epämääräiset, Terapeuttinen neuvonta / kuuntelu;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1435;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Terapeutisk rådgivning / lyssnande;;;;;;;;;;;
A59;Yleiset ja epämääräiset, Muu hoitotoimenpide;Yleiset ja epämääräiset, Muu hoitotoimenpide;Yleiset ja epämääräiset, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1436;04.02.2008;;;;;;;;;3 Medicinering och vårdåtgerder;3 Lääkitys ja hoitotoimenpiteet;;;T;Generella och ospecifika, Annan terapeutisk åtgärd / mindre kirurgiskt ingrepp UNS;;;;;;;;;;;
A60;Yleiset ja epämääräiset, Tulosten kuuleminen;Yleiset ja epämääräiset, Tulosten kuuleminen;Yleiset ja epämääräiset, Tutkimustulosten kuuleminen;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1437;04.02.2008;;;;;;;;;4 Resultat;4 Tulokset;;;T;Generella och ospecifika, Resultat av test / åtgärder;;;;;;;;;;;
A61;Yleiset ja epämääräiset, Tutk.tulos toiselta;Yleiset ja epämääräiset, Tutk.tulos toiselta;Yleiset ja epämääräiset, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1438;04.02.2008;;;;;;;;;4 Resultat;4 Tulokset;;;T;Generella och ospecifika, Resultat av test / åtgärd / sjukjournal föreskriven av annan vårdgivare;;;;;;;;;;;
A62;Yleiset ja epämääräiset, Hallinnollinen toimenpide;Yleiset ja epämääräiset, Hallinnollinen toimenpide;Yleiset ja epämääräiset, Hallinnollinen toimenpide;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1439;04.02.2008;;;;;;;;;5 Admistrativa ätgärder;5 Hallinnolliset syyt;;;T;Generella och ospecifika, Administrativa åtgärder;;;;;;;;;;;
A63;Yleiset ja epämääräiset, Muu seuranta;Yleiset ja epämääräiset, Muu seuranta;Yleiset ja epämääräiset, Muu seurantakäynti;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1440;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Generella och ospecifika, Uppföljningsbesök, ospecificerat;;;;;;;;;;;
A64;Yleiset ja epämääräiset, Hoidonantaja käynnistänyt;Yleiset ja epämääräiset, Hoidonantaja käynnistänyt;Yleiset ja epämääräiset, Hoidonantajan käynnistämä tapahtuma;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1441;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Generella och ospecifika, Besök / problem initierat av vårdgivaren;;;;;;;;;;;
A65;Yleiset ja epämääräiset, Muu henkilö käynnistänyt;Yleiset ja epämääräiset, Muu henkilö käynnistänyt;Yleiset ja epämääräiset, Muun henkilön käynnistämä tapahtuma;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1442;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Generella och ospecifika, Besök / problem initierat av annan än patienten eller vårdgivaren;;;;;;;;;;;
A66;Yleiset ja epämääräiset, Lähete pth;Yleiset ja epämääräiset, Lähete pth;Yleiset ja epämääräiset, Lähete muulle perusterveydenhuollon ammattihenkilölle;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1443;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Generella och ospecifika, Remiss till annan vårdgivare / skötare / terapeut / socialarbetare;;;;;;;;;;;
A67;Yleiset ja epämääräiset, Lähete esh/sairaala;Yleiset ja epämääräiset, Lähete esh/sairaala;Yleiset ja epämääräiset, Lähete erikoislääkärille/sairaalaan;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1444;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Generella och ospecifika, Remiss till läkare / specialist / poliklinik / sjukhus / specialsjukvård;;;;;;;;;;;
A68;Yleiset ja epämääräiset, Muu lähete;Yleiset ja epämääräiset, Muu lähete;Yleiset ja epämääräiset, Muu lähete;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1445;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Generella och ospecifika, Annan remiss UNS;;;;;;;;;;;
A69;Yleiset ja epämääräiset, Muualla luokittelematon;Yleiset ja epämääräiset, Muualla luokittelematon;Yleiset ja epämääräiset, Muu käynnin syy;A;1;01.01.2000;31.12.2030;23.07.2014;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1446;04.02.2008;;;;;;;;;6 Remisser och andra orsaker för kontakt;6 Lähetteet ja muut syyt;;;T;Generella och ospecifika, Annan orsak för kontakt UNS;;;;;;;;;;;
A70;Tuberkuloosi;Tuberkuloosi;Tuberkuloosi;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1447;04.02.2008;Infektiot;;;;Kuume A03, Yskä R05;;A15.0,A15.1,A15.2,A15.3,A15.4,A15.5,A15.6,A15.7,A15.8,A15.9,A16.0,A16.1,A16.2,A16.3,A16.4,A16.5,A16.7,A16.8,A16.9,A17.0,A17.1,A17.8,A17.9+,A18.0,A18.0+H75.0,A18.0+M01.1,A18.0+M49.0,A18.0+M68.0,A18.0+M90.0,A18.1,A18.1+N29.1,A18.1+N33.0,A18.1+N51.0,A18.1+N51.1,A18.1+N51.8,A18.1+N74.0,A18.1+N74.1,A18.1+N77.0,A18.2,A18.3,A18.3+K67.3,A18.4,A18.4+H03.1,A18.5,A18.5+H19.0,A18.5+H19.2,A18.5+H22.0,A18.5+H32.0,A18.6,A18.6+H67.0,A18.7+,A18.7+E35.1,A18.8,A18.8+D77,A18.8+I32.0,A18.8+I41.0,A18.8+I68.1,A18.8+K23.0,A18.8+K77.0,A19.0,A19.1,A19.2,A19.8,A19.9,B90.0,B90.1,B90.2,B90.8,B90.9,D77*A18.8,E35.1*A18.7,H03.1*A18.4,H19.0*A18.5,H19.2*A18.5,H22.0*A18.5,H32.0*A18.5,H67.0*A18.6,H75.0*A18.0,I32.0*A18.8,I41.0*A18.8,I68.1*A18.8,K23.0*A18.8,K67.3*A18.3,K77.0*A18.8,M01.1*A18.0,M49.0*A18.0,M68.0*A18.0,M90.0*A18.0,N29.1*A18.1,N33.0*A18.1,N51.0*A18.1,N51.1*A18.1,N51.8*A18.1,N74.0*,N74.0*A18.1,N74.1*,N74.1*A18.1,N77.0*A18.1;tuberkulosinfektion på vilket ställe som helst i kroppen./sena effekter;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) tuberkuliinikokeen muuttuminen positiiviseksi tai (2) näyttö Mycobacterium tuberculosiksesta mikroskopoituna/viljelyssä tai (3) tyypillinen keuhkokuvalöydös tai (4) tyypillinen histologia biopsiassa;(1) prodromalsymtom med injiserade bindehinnor, feber och hosta, samt (2) vita fläckar på en röd grund på kindens slemhinnor (Koplik's fläckar), eller ett sammanflytande maculopapulärt utslag som sprider sig över ansiktet och kroppen, eller (3) ett atypiskt exanthem eller (4) serologisk evidens for akut mässling;T;Tuberkulos;tuberkuloosin myöhäisvaikutus / tuberkuloosi missäpäin elimistöä tahansa;;Infektioner;;Feber A03, Hosta R05;fever A03, cough R05;conversion to a positive tuberculin skin test, or demonstration of Mycobacterium tuberculosis on microscopy or culture, or characteristic chest X-ray appearance, or characteristic histological appearance on biopsy;;late effect of tuberculosis, tuberculosis infection of any body site;Tuberculosis;
A71;Tuhkarokko;Tuhkarokko;Tuhkarokko;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1448;04.02.2008;Infektiot;;;;Kuume A03, Virusperäinen ihottuma, muu A76, Yleistynyt punoitus S07;;B05.0+,B05.1+,B05.2+,B05.3+,B05.4,B05.8,B05.9;komplikationer av mässling;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) esioireina verestävät sidekalvot, kuume ja yskä ja lisäksi (2) posken limakalvolla, punottavalla pohjalla, valkoiset pilkut (Koplikin läiskät) tai yhtyvä makulopapulaarinen ihottuma kasvoilla ja vartalolla tai epätyypillinen ihottuma osittain immuunilla henkilöllä tai (3) vasta-ainemäärityksin todettu akuutti tuhkarokko;(1) prodromalsymtom med injiserade bindehinnor, feber och hosta, samt (2) vita fläckar på en röd grund på kindens slemhinnor (Koplik's fläckar), eller ett sammanflytande maculopapulärt utslag som sprider sig över ansiktet och kroppen, eller ett atypiskt exanthem;T;Mässling / morbilli;tuhkarokon komplikaatio;;Infektioner;;Feber A03, Virussjukdom med utslag, annan A76, Generaliserat utslag S07;fever A03, other viral exanthem A76, generalized rash S07;prodrome with injected conjunctivae, fever, and cough, plus white specks on a red base in the mucous membranes of the cheek (Koplik's spots), or confluent maculopapular eruption spreading over the face and body, or an atypical exanthem in a partially immune person during an epidemic of measles, or serological evidence of acute measles;;complications of measles;Measles;
A72;Vesirokko;Vesirokko;Vesirokko;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1449;04.02.2008;Infektiot;;;herpes zoster S70;Kuume A03, Virusperäinen ihottuma, muu A76, Yleistynyt punoitus S07;;B01.0+,B01.1+,B01.2+,B01.8,B01.9;komplikationer av vattkoppor;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;rakkulainen ihottuma, joka muuttuu nopeasti pinnallisista näpyistä, vesikelloiksi ja lopulta ruviksi;ett vesikulärt exanthem som uppträder i såddar som följer på varandra, med lesioner som snabbt utvecklas från yltliga papler till blåsor och slutligen till krustor;T;Vattkoppor;vesirokon komplikaatio;vyöruusu S70;Infektioner;;Feber A03, Virussjukdom med utslag, annan A76, Generaliserat utslag S07;fever A03, other viral exanthem A76, generalized rash S07;a vesicular exanthem which appears in successive crops, with the lesions evolving rapidly from superficial papules to vesicles and eventually to scabs;herpes zoster S70;complications of chickenpox;Chickenpox;
A73;Malaria;Malaria;Malaria;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1450;04.02.2008;Infektiot;;;;Kuume A03;;B50.0,B50.8,B50.9,B51.0,B51.8,B51.9,B52.0,B52.8,B52.9,B53.0,B53.1,B53.8,B54;komplikationer av malaria;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) jaksottainen/sahaava kuume, vilu ja vilunpuistatukset malaria-alueella asuvalla/käyneellä henkilöllä tai (2) veressä todetut malariaparasiitit;(1) intermittent feber med frosbrytningar hos en person, som antingen är bosatt i eller som nyligen har besökt en malariaregion, eller (2) demonstrering av malariaparasitformer i det perifera blodet;T;Malaria;malarian komplikaatio;;Infektioner;;Feber A03;fever A03;intermittent fever with chills and rigors in resident of/recent visitor to a malarial region, or demonstration of malarial parasite forms in the peripheral blood;;complications of malaria;Malaria;
A74;Vihurirokko;Vihurirokko;Vihurirokko;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1451;04.02.2008;Infektiot;;;roseola infantum A76;Kuume A03, Virusperäinen ihottuma, muu A76, Yleistynyt punoitus S07;;B06.0,B06.8,B06.9;komplikationer av röda hund./kongenital röda hund;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) akuutti ihottuma ja suurentuneet imusolmukkeet, usein takaraivon pohjalla ja korvan takana, sekä kasvoilta keholle ja raajoihin leviävä pilkullinen punoitus tai (2) vasta-ainemäärityksin todettu vihurirokko;(1) ett akut exanthem med förstorade lymfkörtlar, oftast suboccipitalt och post-auriculärt, med ett fläckigt ansiktsutslag, som sprider sig till bålen och proximala delar av extremiteterna, eller (2) serologisk evidens för röda hund-infektion.;T;Röda hund / rubeola;sikiöaikainen vihurirokko./vihurirokon komplikaatio;kolmen päivän kuume A76;Infektioner;;Feber A03, Virussjukdom med utslag, annan A76, Generaliserat utslag S07;fever A03, other viral exanthem A76, generalized rash S07;an acute exanthem with enlarged lymph nodes, most often suboccipital and post-auricular, with a macular rash on the face, spreading to the trunk and proximal portions of the limbs, or serological evidence of rubella infection;roseola infantum A76, congenital rubella A94;complications of rubella;Rubella;
A75;Mononukleoosi;Mononukleoosi;Mononukleoosi;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1452;04.02.2008;Infektiot;;;;Kuume A03, Imusolmuke, suurentunut/kivulias B02, Ylähengitystietulehdus akuutti R74;;B27.0,B27.1,B27.8,B27.9;körtelfeber;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) nielurisojen/nielun tulehdukseen liittyvä imusolmuketulehdus, joka ei ulotu kaulan etuosan imusolmukkeisiin, ja epätyypillisiä lymfosyyttejä veressä tai suurentunut perna tai (2) epänormaali heterofiilinen vasta-ainetiitteri / Epstein-Barr -tiitteri;(1) inflammation av tonsillerna / svalget med lymfadenopati, som inte är begränsad till de främre cervikala lymfkörtlarna, och antingen atypiska lymfocyter i blodutstryk eller splenomegali, eller (2) onormal heterofil antikroppstiter eller Epstein-Barr virustiter;T;Körtelfeber / mononukleos;rauhaskuume;;Infektioner;;Feber A03, Lymfkörtel, förstorad / smärtsam B02, Övre luftvägsnfektion akut R74;fever A03, enlarged lymph nodes B02, acute upper respiratory tract infection R74;inflammation of the tonsils/pharynx with lymphadenopathy not confined to the anterior cervical nodes, and either atypical lymphocytes on blood smear or splenomegaly, or abnormal heterophile antibody titre or Epstein-Barr virus titre;;glandular fever, M. Pfeiffer;Infectious mononucleosis;
A76;Virusperäinen ihottuma, muu;Virusperäinen ihottuma, muu;Virusperäinen ihottuma, muu;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1453;04.02.2008;Infektiot;;;mässling / morbilli A71./påssjuka / parotitis A72./röda hund / rubeola A7./körtelfeber / mononukleos A75;;;A88.0,B03,B04,B08.00,B08.01,B08.08,B08.2,B08.3,B08.4,B08.8,B09;feber med utslag./femte sjukdomen./roseola infantum;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Virussjukdom med utslag, annan;kuume ihottumaan yhdistyneenä./lehmärokko./pikkurokko./vauvarokko;tuhkarokko A71./vesirokko A72./vihurirokko A74./mononukleoosi A75;Infektioner;;;;;measles A71, chickenpox A72, rubella A74, infectious mononucleosis A75;cowpox, erythema infectiosum, fever with rash, fifth disease, hand foot and mouth disease, roseola infantum;Viral exanthem other;
A77;Virustauti, muu;Virustauti, muu;Virustauti, muu;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1454;04.02.2008;Infektiot;;;virusexantem A76./erythma infectiosum A76./kokoppor A76./influensa R80;;;A82.0,A82.1,A82.9,A92.0,A92.1,A92.2,A92.3,A92.4,A92.8,A92.9,A93.0,A93.1,A93.2,A93.8,A94,A95.0,A95.1,A95.9,A96.0,A96.1,A96.2,A96.8,A96.9,A97.0,A97.1,A97.2,A97.9,A98.0,A98.1,A98.2,A98.3,A98.4,A98.5,A98.8,A99,B00.7,B25.0,B25.1,B25.2,B25.8,B25.9,B33.0,B33.1,B33.3,B33.8,B34.0,B34.1,B34.2,B34.3,B34.4,B34.8,B34.9,B97.0,B97.1,B97.2,B97.3,B97.4,B97.5,B97.6,B97.7,B97.8;adenovirus./kokoppor./sjukdomar orsakade av Coxsackie virus./dengue feber./mul- och klövsjuka./Ross River feber;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Virussjukdom, annan eller ospecificerad;adenovirus./lehmärokko./coxsackie-virustaudit./dengue-kuume./suu- ja sorkkatauti;pikkurokko A76./ muu virusihottuma A76./ lehmärokko A77./ influenssa R80;Infektioner;;;;;other viral exanthem A76, erythema infectiosum [fifth disease] A76, Cowpox A76, influenza R80;adenovirus, Coxsackie diseases, dengue fever, Ross River fever;Viral disease other/NOS;
A78;Tartuntatauti, muu;Tartuntatauti, muu;Tartuntatauti, muu;A;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.1455;04.02.2008;Infektiot;;;meningit orsakad av meningokockinfektion N71;;;A20.0,A20.1,A20.2,A20.3,A20.7,A20.8,A20.9,A21.0,A21.1,A21.2,A21.3,A21.7,A21.8,A21.9,A22.0,A22.1,A22.2,A22.7,A22.8,A22.9,A23.0,A23.1,A23.2,A23.3,A23.8,A23.9,A24.0,A24.1,A24.2,A24.3,A24.4,A25.0,A25.1,A25.9,A26.0,A26.7,A26.8,A26.9,A27.0,A27.8,A27.9,A28.0,A28.1,A28.10,A28.11,A28.19,A28.2,A28.8,A28.9,A30.0,A30.1,A30.2,A30.3,A30.4,A30.5,A30.8,A30.9,A31.0,A31.1,A31.80,A31.81,A31.84,A31.89,A31.9,A32.0,A32.7,A32.8,A32.9,A38,A39.1,A39.2,A39.3,A39.4,A39.8,A39.9,A40.0,A40.1,A40.2,A40.3,A40.8,A40.9,A41.0,A41.1,A41.2,A41.3,A41.4,A41.5,A41.8,A41.9,A42.0,A42.1,A42.2,A42.7,A42.8,A42.9,A43.0,A43.1,A43.8,A43.9,A44.0,A44.1,A44.8,A44.9,A48.0,A48.2,A48.3,A48.4,A48.8,A49.0,A49.1,A49.2,A49.3,A49.8,A49.9,A59.8,A59.9,A64,A68.0,A68.1,A68.9,A69.2,A69.8,A69.9,A70,A74.8,A74.9,A75.0,A75.1,A75.2,A75.3,A75.9,A77.0,A77.1,A77.2,A77.3,A77.8,A77.9,A78,A79.0,A79.1,A79.8,A79.9,B37.7,B37.8,B37.9,B37.91,B37.99,B38.0,B38.1,B38.2,B38.3,B38.4+,B38.7,B38.8,B38.9,B39.0,B39.1,B39.2,B39.3,B39.4,B39.5,B39.9,B40.0,B40.1,B40.2,B40.3,B40.7,B40.8,B40.9,B41.0,B41.7,B41.8,B41.9,B42.0,B42.1,B42.7,B42.8,B42.9,B43.0,B43.1,B43.2,B43.8,B43.9,B45.0,B45.1,B45.2,B45.3,B45.7,B45.8,B45.9,B46.0,B46.1,B46.2,B46.3,B46.4,B46.5,B46.8,B46.9,B47.0,B47.1,B47.9,B48.0,B48.1,B48.2,B48.3,B48.4,B48.7,B48.8,B49,B55.0,B55.1,B55.2,B55.9,B55.9+H03.0,B56.0,B56.1,B56.9,B57.0,B57.1,B57.2,B57.3,B57.4,B57.5,B58.8,B58.8+M63.1,B58.9,B59,B60.0,B60.1,B60.2,B60.8,B64,B89,B92,B94.9,B95.0,B95.1,B95.2,B95.3,B95.4,B95.5,B95.6,B95.7,B95.8,B96.0,B96.1,B96.2,B96.3,B96.4,B96.5,B96.6,B96.7,B96.80,B99,H03.0*B55.9,M63.1*B58.8;brucellos./infektion på ospecificerat ställe./Lymes sjukdom./borrelios./rickettsia-sjukdomar./scharlakansfeber./könssjukdom UNS./candidainfektion (torsk UNS)./toxoplasmos;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Smittosam sjukdom, annan eller ospecificerad;borrelioosi./bruselloosi./luomatauti./Lymen tauti./maltankuume./muualla luokittelematon sukupuoliteitse leviävä tauti./mykoplasmainfektio./riketsioosi./Q-kuume./sammas./toksoplasmoosi./tulehdus määrittelemättömässä paikassa./tulirokko;meningokokin aiheuttama aivokalvontulehdus N71;Infektioner;;;;;meningococcal meningitis N71;brucellosis, infection unspecified site, Lyme disease, mycoplasma, Q fever, rickettsial disease, scarlet fever, sexually transmitted disease NOS, thrush NOS, toxoplasmosis;Infectious disease other/NOS;
